forlag_id;Original tittel;Internasjonal tittel;ISBN-prefiks;Land;Nivå 2023;Nivå 2022;Nivå 2021;Nivå 2020;Nivå 2019;Nivå 2018;Nivå 2017;Nivå 2016;Nivå 2015;Nivå 2014;Nivå 2013;Nivå 2012;Nivå 2011;Nivå 2010;Nivå 2009;Nivå 2008;Nivå 2007;Nivå 2006;Nivå 2005;Nivå 2004;URL;Sist oppdatert
"22878";"Les Presses Universitaires du Mirail";"Les Presses Universitaires du Mirail";"";"Frankrike";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://w3.pum.univ-tlse2.fr/";"2022-08-04 14:46:30"
"18295";"Leuven University Press";"Leuven University Press";"978-90-5867";"Belgia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.kuleuven.ac.be/upers/";"2022-08-04 14:37:49"
"28031";"Lever Press";"Lever Press";"978-1-64315";"USA";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://leverpress.org";"2022-07-18 10:20:58"
"26941";"Lexham Press";"Lexham Press";"978-1-68359";"USA";"";"1";"1";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://lexhampress.com/";"2022-08-04 14:46:30"
"18680";"Lexington Books";"Lexington Books";"978-0-669, 978-0-7391";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.lexingtonbooks.com/";"2022-08-04 14:37:49"
"23524";"Lexis. Poetica, retorica e comunicazione nella tradizione classica";"Lexis. Poetica, retorica e comunicazione nella tradizione classica";"";"Italia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://www.lexisonline.eu/index.php";"2022-08-04 14:46:30"
"15168";"LexisNexis Butterworths";"LexisNexis Butterworths";"";"Storbritannia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://rimer.butterworths.co.uk/webcat/enquiry/index.htm";"2022-08-04 14:46:30"
"26558";"LexisNexis Österreich";"LexisNexis Österreich";"978-3-7007";"Østerrike";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"http://www.lexisnexis.at/";"2022-08-04 14:46:30"
"18296";"L'Harmattan";"L'Harmattan";"978-2-7307";"Frankrike";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"2";"http://www.editions-harmattan.fr/index.asp";"2022-08-04 15:22:41"
"18297";"Liber";"Liber";"978-91-47, 978-972-9492";"Sverige";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.liber.se/";"2022-08-04 14:46:30"
"26664";"Biblioteka Kultury Liberalnej";"Liberal Culture Library";"978-83-940356";"Polen";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"http://liberalculture.org/";"2022-08-04 14:46:30"
"18298";"Librairie Droz";"Librairie Droz";"978-2-600";"Sveits";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"http://www.droz.org/";"2022-08-04 14:46:30"
"19375";"Librairie du Liban Publishers";"Librairie du Liban Publishers";"";"Libanon";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"19144";"Librairie Orientaliste Oriens";"Librairie Orientaliste Oriens";"";"Frankrike";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"19895";"Librarie Philosophique J. Vrin";"Librarie Philosophique J. Vrin";"978-2-7116";"Frankrike";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"http://www.vrin.fr/html/main.htm";"2022-08-04 14:46:30"
"26463";"Libreria Universitaria";"Libreria Universitaria";"978-88-6292";"Italia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.libreriauniversitaria.it";"2022-08-04 14:46:30"
"24811";"Libri Publishing";"Libri Publishing";"";"Storbritannia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"http://www.libripublishing.co.uk/";"2022-08-04 14:46:30"
"25359";"Libris";"Libris";"";"Sverige";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.libris.se/";"2022-08-04 14:46:30"
"24033";"Lincoln Institute of Land Policy";"Lincoln Institute of Land Policy";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"http://www.lincolninst.edu";"2022-08-04 14:46:30"
"17696";"Lincom Europa";"Lincom Europa";"978-3 89586";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.lincom.at/index.html";"2022-08-04 14:46:30"
"26754";"Linde Verlag Wien Ges.m.b.H";"Linde Verlag";"978-3-7073";"Tyskland";"";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.lindeverlag.at";"2022-08-04 14:46:30"
"19328";"Linköping University Electronic Press";"Linköping University Electronic Press";"";"Sverige";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"0";"";"https://ep.liu.se/en/home.aspx";"2022-08-04 14:46:30"
"26525";"Linnaeus University Press";"Linnaeus University Press";"978-91-87427";"Sverige";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"http://lnu.se/forskning/linnaeus-university-press/linnaeus-university-dissertations";"2022-08-04 14:46:30"
"21382";"L'INRIA - Institut national de recherche en informatique et en automatique";"L'INRIA - Institut national de recherche en informatique et en automatique";"";"Frankrike";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.inria.fr";"2022-08-04 14:46:30"
"18883";"l'Institut et musee Voltaire";"l'Institut et musee Voltaire";"";"Sveits";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.ville-ge.ch/bpu/imv/tribune/liens.html";"2022-08-04 14:46:30"
"22958";"Linton Atlantic Books";"Linton Atlantic Books";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://lintonatlanticbooks.com/default.html";"2022-08-04 14:46:30"
"18299";"Lippincott Williams & Wilkins";"Lippincott Williams & Wilkins";"978-0-316, 978-1-60547, 978-1-901821";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"26672";"LIR.Skrifter";"LIR.Skrifter";"978-91-88348";"Sverige";"";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"http://lir.gu.se/forskning/publikationer/LIR.skrifter";"2022-08-04 14:46:30"
"18582";"LIT Verlag";"LIT Verlag";"978-3-643, 978-3-8258";"Tyskland";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"";"http://www.lit-verlag.de/";"2022-08-04 14:37:49"
"19142";"Lithuanian Association of Nonlinear Analysts";"Lithuanian Association of Nonlinear Analysts";"";"Litauen";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.lana.lt/about/";"2022-08-04 14:46:30"
"19236";"Liturgical Press";"Liturgical Press";"978-0-8146";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.litpress.org/";"2022-08-04 14:46:30"
"22895";"Liverpool Academic Press";"Liverpool Academic Press";"";"Storbritannia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://www.cambridgeacademic.com/";"2022-08-04 14:46:30"
"22894";"Liverpool Business Publishing";"Liverpool Business Publishing";"";"Storbritannia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"http://www.cambridgeacademic.com/";"2022-08-04 14:46:30"
"18300";"Liverpool University Press";"Liverpool University Press";"978-0-85323";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:37:49"
"20266";"Living Architecture Publishing";"Living Architecture Publishing";"";"Danmark";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"http://www.livingarch.com";"2022-08-04 14:46:30"
"25669";"Livpsic";"Livpsic";"";"Portugal";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.livpsic.com/v4/home03.php";"2022-08-04 14:46:30"
"18301";"Livraria Almedina";"Livraria Almedina";"978-972-40";"Portugal";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.almedina.net/";"2022-08-04 14:46:30"
"18302";"Livraria Bertrand";"Livraria Bertrand";"978-972-25";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"26797";"Znanstvena založba Filozofske fakultete";"Ljubljana University Press, Faculty of Arts";"978-961-237";"Slovenia";"";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.ff.uni-lj.si/an/books/academic_publishing_division_faculty_arts";"2022-08-04 14:46:30"
"24214";"Logos and Pneuma Press";"Logos and Pneuma Press";"";"Hongkong";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"http://www.iscs.org.hk/Common/Reader/Channel/ShowPage.jsp?Cid=25&Pid=13&Version=0&Charset=iso-8859-1&page=0";"2022-08-04 14:46:30"
"20648";"Logos Verlag Berlin";"Logos Verlag Berlin";"978-3-8325";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://www.logos-verlag.de/";"2022-08-04 14:46:30"
"24080";"Lomonosov Publishing House";"Lomonosov Publishing House";"";"Russland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"http://www.lomonosov-books.ru/eng.html";"2022-08-04 14:46:30"
"18740";"London Conference for Canadian Studies";"London Conference for Canadian Studies";"";"Storbritannia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.bbk.ac.uk/llc/LCCS/";"2022-08-04 14:46:30"
"18303";"London Mathematical Society";"London Mathematical Society";"978-0-9502734";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"18304";"Longman";"Longman";"978-0-4058, 978-0-582";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"2";"";"2022-08-04 14:46:30"
"26949";"Louisiana State University Press (LSU Press)";"Louisiana State University Press (LSU Press)";"978-0-8071";"USA";"";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://lsupress.org/";"2022-08-04 14:37:49"
"28044";"Lovisenberg diakonale høgskole";"Lovisenberg Diaconal University College";"";"Norge";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://ldh.no/";"2022-08-08 14:00:28"
"26772";"Lage Landen Studies";"Low Countries Studies";"978-90-382";"Nederland";"";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://www.ivn.nu/over-lage-landen-studies-63";"2022-08-04 14:46:30"
"18834";"Loyola University of Chicago";"Loyola University of Chicago";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"19100";"Jazyki slavjanskoj kul'tury";"LRC Publishing House";"978-5-94457";"Russland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://lrc-press.ru/";"2022-08-04 14:46:30"
"22836";"LU Akademiskais apgads";"LU Akademiskais apgads";"";"Latvia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://www.lu.lv/apgads/";"2022-08-04 14:46:30"
"16380";"Luchterhand";"Luchterhand";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.luchterhand-fachverlag.de";"2022-08-04 14:46:30"
"18305";"Lucius und Lucius Verlagsgesellschaft";"Lucius und Lucius Verlagsgesellschaft";"978-3-8282";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"24120";"Ludwig von Mises Institute";"Ludwig von Mises Institute";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://mises.org/";"2022-08-04 14:46:30"
"24188";"Lugert Verlag";"Lugert Verlag";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"http://www.lugert-verlag.de/";"2022-08-04 14:46:30"
"12615";"Luleå tekniska universitet";"Luleå tekniska universitet";"978-91-976047";"Sverige";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.luth.se";"2022-08-04 14:46:30"
"26026";"lumen vitae";"lumen vitae";"978-2-87324";"Frankrike";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"http://www.lumenvitae.be";"2022-08-04 14:46:30"
"25134";"Lund University Open Access";"Lund University Open Access";"";"Sverige";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://nile.lub.lu.se/ojs/index.php/IASS2010";"2018-06-25 15:41:34"
"18307";"Luther Forlag";"Luther Publishing";"978-82-501, 978-82-531";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"http://www.lutherforlag.no";"2022-08-04 14:46:30"
"18578";"Lutheran Theological Seminary";"Lutheran Theological Seminary";"";"Kina";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.lts.edu/spring03/eng/index_eng.htm";"2022-08-04 14:46:30"
"23970";"Lutheran University Press";"Lutheran University Press";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"http://www.lutheranupress.org/";"2022-08-04 14:46:30"
"26471";"Lux Europa";"Lux Europa";"978-83-910849";"Internasjonal";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.luxeuropa.eu/about/index.php";"2022-08-04 14:46:30"
"14147";"Lynne Rienner Publishers";"Lynne Rienner Publishers";"978-0-89410, 978-1-55587, 978-1-58826";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"https://www.rienner.com/home";"2022-08-04 14:46:30"
"19238";"Læringsforlaget";"Læringsforlaget";"978-82-996393";"Norge";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"0";"";"http://www.laringsforlaget.no";"2022-08-04 14:46:30"
"26546";"M&K Publishing";"M&K Publishing";"978-1-905539";"Storbritannia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"http://www.mkupdate.co.uk/publishing";"2022-08-04 14:46:30"
"18308";"M. E. Sharpe";"M. E. Sharpe";"978-0-7656";"USA";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"http://www.mesharpe.com/";"2022-08-04 14:46:30"
"13654";"M.E. Sharpe Inc.";"M.E. Sharpe Inc.";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2022-08-04 14:46:30"
"20087";"Mac Keith Press";"Mac Keith Press";"";"Storbritannia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"2022-08-04 14:46:30"
"18309";"Macmillan Publishers Ltd.";"Macmillan Publishers Ltd.";"978-1-4039";"Storbritannia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"http://www.macmillan.com/";"2022-08-04 14:37:49"
"21427";"Macromarketing Society Inc.";"Macromarketing Society Inc.";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.macromarketing.org/";"2022-08-04 14:46:30"
"23049";"Maggioli Editore";"Maggioli Editore";"";"Italia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"";"";"";"";"";"http://www.maggioli.it/uk/editoria.php";"2022-08-04 14:46:30"
"19676";"Magnolia Press";"Magnolia Press";"";"New Zealand";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://www.mapress.com/contact.html";"2022-08-04 14:46:30"
"26667";"Magpie Goose Publishing";"Magpie Goose Publishing";"978-0-9922814";"Australia";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"http://www.magpiegoose.com.au/";"2022-08-04 14:46:30"
"18787";"Magpies Magazine";"Magpies Magazine";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"18310";"Maik Nauka/Interperiodica";"Maik Nauka/Interperiodica";"978-5-7846";"Russland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.maik.ru/";"2022-08-04 14:46:30"
"19645";"Makadam Förlag";"Makadam Förlag";"978-91-7061";"Sverige";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"";"http://www.makadambok.se";"2022-08-04 14:46:30"
"20646";"Makumira Publications";"Makumira Publications";"978-9987-9126";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://www.erlanger-verlag.de/epages/79678872.sf/de_DE/?ObjectPath=%2FShops%2F79678872%2FCategories%2FMakumira_Publication";"2022-08-04 14:46:30"
"24682";"Management International Conference (MIC)";"Management International Conference (MIC)";"";"Slovenia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://www.mic.fm-kp.si/";"2022-08-04 14:46:30"
"13091";"Manchester University Press";"Manchester University Press";"978-0-7190";"Storbritannia";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"1";"1";"";"";"http://www.manchesteruniversitypress.co.uk";"2022-08-04 15:22:41"
"23168";"Mandala Book Point";"Mandala Book Point";"";"Nepal";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"http://www.mandalabookpoint.com";"2022-08-04 14:46:30"
"18311";"Maney Publishing";"Maney Publishing";"";"Storbritannia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.maney.co.uk/";"2022-08-04 14:46:30"
"26467";"Manhae Haksulweon (Manhae Academy)";"Manhae Haksulweon (Manhae Academy)";"978-89-94889";"Sør-Korea";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.poem.ac/";"2022-08-04 14:46:30"
"26478";"Manifest";"Manifest";"978-82-92866";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.Manifest.no";"2022-08-04 14:46:30"
"25366";"Manifesto";"Manifesto";"";"Sverige";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.manifesto.se/tjanster/vart-forlag/";"2022-08-04 14:46:30"
"26643";"Manning Publications Co.";"Manning Publications Co.";"978-16";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"http://www.manning.com";"2022-08-04 14:46:30"
"13008";"Manohar Publishers & Distributors";"Manohar Publishers & Distributors";"978-81-7304";"India";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://www.manoharbooks.com/company.asp";"2022-08-04 14:46:30"
"18312";"Marcel Dekker";"Marcel Dekker";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"25642";"Margraf Publisher";"Margraf Publisher";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.margraf-publishers.eu";"2022-08-04 14:46:30"
"26697";"Wydawnictwo Akademii Pedagogiki Specjalnej";"Maria Grzegorzewska Academy of Special Education Press";"978-83-62828";"Polen";"";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.aps.edu.pl/uczelnia/wydawnictwo.aspx";"2022-08-04 14:46:30"
"20044";"Marie Curie Sklodowska University Press (MCSU Press)";"Marie Curie Sklodowska University Press (MCSU Press)";"978-83-227";"Polen";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.umcs.lublin.pl/";"2022-08-04 14:46:30"
"20286";"Marin Drinov Academic Publishing House";"Marin Drinov Academic Publishing House";"";"Bulgaria";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://m-drinov.bas.bg/";"2022-08-04 14:46:30"
"22635";"Mario Congedo editore (Galatina)";"Mario Congedo editore (Galatina)";"";"Italia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.congedoeditore.it/Home.aspx";"2022-08-04 14:46:30"
"19457";"Marketing Science Centre, University of South Australia";"Marketing Science Centre, University of South Australia";"";"Australia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"26571";"Marshall Cavendish";"Marshall Cavendish";"978-981-232";"Singapore";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"http://www.marshallcavendish.com/marshallcavendish/genref/AboutUs.aspx";"2022-08-04 14:46:30"
"26579";"Marsilio";"Marsilio";"978-88-317";"Italia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"http://www.marsilioeditori.it/universita";"2022-08-04 14:46:30"
"18313";"Martin Dunitz";"Martin Dunitz";"";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"18315";"Maruzen Publishing";"Maruzen Publishing";"978-4-8395";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"https://www.maruzen-publishing.co.jp/";"2022-08-04 14:46:30"
"21334";"Marxist Forlag";"Marxist Forlag";"978-82-997552";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"www.marxist.no";"2022-08-04 14:46:30"
"18316";"Mary Ann Liebert";"Mary Ann Liebert";"978-0-913113";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.liebertpub.com/";"2022-08-04 14:46:30"
"26753";"Nakladatelství Masarykovy univerzity";"Masaryk University Press";"978-80-210";"Tsjekkia";"";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.press.muni.cz/";"2022-08-04 14:37:49"
"19001";"Master Line";"Master Line";"";"Spania";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"26864";"Materials Research Forum LLC";"Materials Research Forum LLC";"978-1-945291";"USA";"";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.mrforum.com/materials-research-proceedings-volumes/";"2022-08-04 14:46:30"
"18317";"Materials Research Society";"Materials Research Society";"978-0-931837";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.mrs.org/s_mrs/index.asp";"2022-08-04 14:46:30"
"26577";"Mathematics Education Research Group of Australasia";"Mathematics Education Research Group of Australasia";"978-1-920846";"Internasjonal";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"https://www.merga.net.au//";"2022-08-04 14:46:30"
"26966";"Mattering Press";"Mattering Press";"978-1-912729";"Storbritannia";"";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://www.matteringpress.org/";"2022-08-04 14:46:30"
"26774";"Matthes & Seitz Berlin";"Matthes & Seitz Berlin";"978-3-88221";"Tyskland";"";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.matthes-seitz-berlin.de/";"2022-08-04 14:46:30"
"18974";"Mauro Baroni editore s.d.";"Mauro Baroni editore s.d.";"";"Italia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"18318";"Max Niemeyer";"Max Niemeyer";"978-3-484";"Tyskland";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"http://www.degruyter.com";"2022-08-04 14:46:30"
"24845";"Max Planck Research Library for the History and Development of Knowledge";"Max Planck Research Library for the History and Development of Knowledge";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://www.edition-open-access.de/";"2022-08-04 14:46:30"
"23106";"MayFlyBooks";"MayFlyBooks";"";"Storbritannia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"http://www.mayflybooks.org";"2022-08-04 14:46:30"
